2025-12-01 10:39:02.978 [main] [traceId=NO_TRACE] INFO  c.U.OtherLevel.OtherLevelApplication - Starting OtherLevelApplication using Java 21.0.9 with PID 14022 (/home/sebitaslovelace/Escritorio/UH_Eventos/target/classes started by sebitaslovelace in /home/sebitaslovelace/Escritorio/UH_Eventos)
2025-12-01 23:31:00.663 [http-nio-8080-exec-1] [traceId=NO_TRACE] [endpoint=N/A] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-12-01 23:31:00.989 [http-nio-8080-exec-9] [traceId=f9615bec-f905-4a4d-8b0b-126440cf403d] [endpoint=GET /v3/api-docs] INFO  o.s.api.AbstractOpenApiResource - Init duration for springdoc-openapi is: 190 ms
2025-12-01 23:31:56.766 [http-nio-8080-exec-10] [traceId=82694caa-5126-4cbc-bb6b-3efe009f3f2e] [endpoint=POST /auth/register] INFO  c.U.O.i.a.i.w.c.AuthController - AUTH_REGISTER_REQUEST username=Sebitas
2025-12-01 23:31:56.831 [http-nio-8080-exec-10] [traceId=82694caa-5126-4cbc-bb6b-3efe009f3f2e] [endpoint=POST /auth/register] INFO  c.U.O.i.a.o.p.a.UserRepositoryAdapter - DB_EXISTS_USER_BY_USERNAME username=Sebitas
2025-12-01 23:31:56.911 [http-nio-8080-exec-10] [traceId=82694caa-5126-4cbc-bb6b-3efe009f3f2e] [endpoint=POST /auth/register] DEBUG o.h.stat.internal.StatisticsImpl - HHH000117: HQL: [CRITERIA] select ue1_0.id from users ue1_0 where ue1_0.username=? fetch first ? rows only, time: 7ms, rows: 0
2025-12-01 23:31:56.913 [http-nio-8080-exec-10] [traceId=82694caa-5126-4cbc-bb6b-3efe009f3f2e] [endpoint=POST /auth/register] INFO  c.U.O.i.a.o.p.a.UserRepositoryAdapter - DB_EXISTS_USER_BY_EMAIL email=mazoosebas@gmail.com
2025-12-01 23:31:56.915 [http-nio-8080-exec-10] [traceId=82694caa-5126-4cbc-bb6b-3efe009f3f2e] [endpoint=POST /auth/register] DEBUG o.h.stat.internal.StatisticsImpl - HHH000117: HQL: [CRITERIA] select ue1_0.id from users ue1_0 where ue1_0.email=? fetch first ? rows only, time: 0ms, rows: 0
2025-12-01 23:31:56.916 [http-nio-8080-exec-10] [traceId=82694caa-5126-4cbc-bb6b-3efe009f3f2e] [endpoint=POST /auth/register] INFO  c.U.O.i.a.o.p.a.UserRepositoryAdapter - DB_SAVE_USER username=Sebitas
2025-12-01 23:31:56.943 [http-nio-8080-exec-10] [traceId=82694caa-5126-4cbc-bb6b-3efe009f3f2e] [endpoint=POST /auth/register] INFO  c.U.O.i.a.o.p.a.UserRepositoryAdapter - DB_SAVE_USER_SUCCESS id=2 username=Sebitas
2025-12-01 23:31:56.952 [http-nio-8080-exec-10] [traceId=82694caa-5126-4cbc-bb6b-3efe009f3f2e] [endpoint=POST /auth/register] INFO  c.U.O.i.a.i.w.c.AuthController - AUTH_REGISTER_SUCCESS username=Sebitas id=2
2025-12-01 23:31:59.838 [http-nio-8080-exec-1] [traceId=e78f8eb6-20d6-4f7c-a2e7-912c5e4b97b7] [endpoint=POST /auth/register] INFO  c.U.O.i.a.i.w.c.AuthController - AUTH_REGISTER_REQUEST username=Sebitas
2025-12-01 23:31:59.889 [http-nio-8080-exec-1] [traceId=e78f8eb6-20d6-4f7c-a2e7-912c5e4b97b7] [endpoint=POST /auth/register] INFO  c.U.O.i.a.o.p.a.UserRepositoryAdapter - DB_EXISTS_USER_BY_USERNAME username=Sebitas
2025-12-01 23:31:59.892 [http-nio-8080-exec-1] [traceId=e78f8eb6-20d6-4f7c-a2e7-912c5e4b97b7] [endpoint=POST /auth/register] DEBUG o.h.stat.internal.StatisticsImpl - HHH000117: HQL: [CRITERIA] select ue1_0.id from users ue1_0 where ue1_0.username=? fetch first ? rows only, time: 0ms, rows: 1
2025-12-01 23:31:59.894 [http-nio-8080-exec-1] [traceId=e78f8eb6-20d6-4f7c-a2e7-912c5e4b97b7] [endpoint=POST /auth/register] ERROR c.U.O.i.a.i.w.e.GlobalExceptionHandler - INTERNAL_SERVER_ERROR endpoint=POST /auth/register errorType=internal-server-error traceId=e78f8eb6-20d6-4f7c-a2e7-912c5e4b97b7 exception=IllegalArgumentException message=Username is already taken
java.lang.IllegalArgumentException: Username is already taken
	at com.UH.OtherLevel.application.service.auth.RegisterUserService.register(RegisterUserService.java:22)
	at com.UH.OtherLevel.infrastructure.adapter.in.web.controller.AuthController.lambda$register$0(AuthController.java:47)
	at com.UH.OtherLevel.infrastructure.adapter.out.persistence.adapter.config.TransactionalUseCaseExecutor.executeInTransaction(TransactionalUseCaseExecutor.java:17)
	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
	at org.springframework.aop.support.AopUtils.invokeJoinpointUsingReflection(AopUtils.java:360)
	at org.springframework.aop.framework.ReflectiveMethodInvocation.invokeJoinpoint(ReflectiveMethodInvocation.java:196)
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:163)
	at org.springframework.transaction.interceptor.TransactionAspectSupport.invokeWithinTransaction(TransactionAspectSupport.java:380)
	at org.springframework.transaction.interceptor.TransactionInterceptor.invoke(TransactionInterceptor.java:119)
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:184)
	at org.springframework.aop.framework.CglibAopProxy$DynamicAdvisedInterceptor.intercept(CglibAopProxy.java:728)
	at com.UH.OtherLevel.infrastructure.adapter.out.persistence.adapter.config.TransactionalUseCaseExecutor$$SpringCGLIB$$0.executeInTransaction(<generated>)
	at com.UH.OtherLevel.infrastructure.adapter.in.web.controller.AuthController.register(AuthController.java:46)
	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
	at org.springframework.web.method.support.InvocableHandlerMethod.doInvoke(InvocableHandlerMethod.java:258)
	at org.springframework.web.method.support.InvocableHandlerMethod.invokeForRequest(InvocableHandlerMethod.java:191)
	at org.springframework.web.servlet.mvc.method.annotation.ServletInvocableHandlerMethod.invokeAndHandle(ServletInvocableHandlerMethod.java:118)
	at org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.invokeHandlerMethod(RequestMappingHandlerAdapter.java:991)
	at org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.handleInternal(RequestMappingHandlerAdapter.java:896)
	at org.springframework.web.servlet.mvc.method.AbstractHandlerMethodAdapter.handle(AbstractHandlerMethodAdapter.java:87)
	at org.springframework.web.servlet.DispatcherServlet.doDispatch(DispatcherServlet.java:1089)
	at org.springframework.web.servlet.DispatcherServlet.doService(DispatcherServlet.java:979)
	at org.springframework.web.servlet.FrameworkServlet.processRequest(FrameworkServlet.java:1014)
	at org.springframework.web.servlet.FrameworkServlet.doPost(FrameworkServlet.java:914)
	at jakarta.servlet.http.HttpServlet.service(HttpServlet.java:590)
	at org.springframework.web.servlet.FrameworkServlet.service(FrameworkServlet.java:885)
	at jakarta.servlet.http.HttpServlet.service(HttpServlet.java:658)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:193)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:138)
	at org.apache.tomcat.websocket.server.WsFilter.doFilter(WsFilter.java:51)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:162)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:138)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:110)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:162)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:138)
	at org.springframework.web.filter.CompositeFilter$VirtualFilterChain.doFilter(CompositeFilter.java:108)
	at org.springframework.web.filter.CompositeFilter$VirtualFilterChain.doFilter(CompositeFilter.java:108)
	at org.springframework.security.web.FilterChainProxy.lambda$doFilterInternal$3(FilterChainProxy.java:231)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:365)
	at org.springframework.security.web.access.intercept.AuthorizationFilter.doFilter(AuthorizationFilter.java:101)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:374)
	at org.springframework.security.web.access.ExceptionTranslationFilter.doFilter(ExceptionTranslationFilter.java:125)
	at org.springframework.security.web.access.ExceptionTranslationFilter.doFilter(ExceptionTranslationFilter.java:119)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:374)
	at org.springframework.security.web.session.SessionManagementFilter.doFilter(SessionManagementFilter.java:131)
	at org.springframework.security.web.session.SessionManagementFilter.doFilter(SessionManagementFilter.java:85)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:374)
	at org.springframework.security.web.authentication.AnonymousAuthenticationFilter.doFilter(AnonymousAuthenticationFilter.java:100)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:374)
	at org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter.doFilter(SecurityContextHolderAwareRequestFilter.java:179)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:374)
	at org.springframework.security.web.savedrequest.RequestCacheAwareFilter.doFilter(RequestCacheAwareFilter.java:63)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:374)
	at com.UH.OtherLevel.infrastructure.adapter.segurity.jwt.JwtAuthenticationFilter.doFilterInternal(JwtAuthenticationFilter.java:55)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:374)
	at org.springframework.security.web.authentication.logout.LogoutFilter.doFilter(LogoutFilter.java:107)
	at org.springframework.security.web.authentication.logout.LogoutFilter.doFilter(LogoutFilter.java:93)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:374)
	at org.springframework.web.filter.CorsFilter.doFilterInternal(CorsFilter.java:91)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:374)
	at org.springframework.security.web.header.HeaderWriterFilter.doHeadersAfter(HeaderWriterFilter.java:90)
	at org.springframework.security.web.header.HeaderWriterFilter.doFilterInternal(HeaderWriterFilter.java:75)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:374)
	at org.springframework.security.web.context.SecurityContextHolderFilter.doFilter(SecurityContextHolderFilter.java:82)
	at org.springframework.security.web.context.SecurityContextHolderFilter.doFilter(SecurityContextHolderFilter.java:69)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:374)
	at org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter.doFilterInternal(WebAsyncManagerIntegrationFilter.java:62)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:374)
	at org.springframework.security.web.session.DisableEncodeUrlFilter.doFilterInternal(DisableEncodeUrlFilter.java:42)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:374)
	at org.springframework.security.web.FilterChainProxy.doFilterInternal(FilterChainProxy.java:233)
	at org.springframework.security.web.FilterChainProxy.doFilter(FilterChainProxy.java:191)
	at org.springframework.web.filter.CompositeFilter$VirtualFilterChain.doFilter(CompositeFilter.java:113)
	at org.springframework.web.filter.ServletRequestPathFilter.doFilter(ServletRequestPathFilter.java:52)
	at org.springframework.web.filter.CompositeFilter$VirtualFilterChain.doFilter(CompositeFilter.java:113)
	at org.springframework.web.filter.CompositeFilter.doFilter(CompositeFilter.java:74)
	at org.springframework.security.config.annotation.web.configuration.WebSecurityConfiguration$CompositeFilterChainProxy.doFilter(WebSecurityConfiguration.java:319)
	at org.springframework.web.filter.CompositeFilter$VirtualFilterChain.doFilter(CompositeFilter.java:113)
	at org.springframework.web.servlet.handler.HandlerMappingIntrospector.lambda$createCacheFilter$4(HandlerMappingIntrospector.java:267)
	at org.springframework.web.filter.CompositeFilter$VirtualFilterChain.doFilter(CompositeFilter.java:113)
	at org.springframework.web.filter.CompositeFilter.doFilter(CompositeFilter.java:74)
	at org.springframework.security.config.annotation.web.configuration.WebMvcSecurityConfiguration$CompositeFilterChainProxy.doFilter(WebMvcSecurityConfiguration.java:240)
	at org.springframework.web.filter.DelegatingFilterProxy.invokeDelegate(DelegatingFilterProxy.java:362)
	at org.springframework.web.filter.DelegatingFilterProxy.doFilter(DelegatingFilterProxy.java:278)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:162)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:138)
	at org.springframework.web.filter.RequestContextFilter.doFilterInternal(RequestContextFilter.java:100)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:162)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:138)
	at org.springframework.web.filter.FormContentFilter.doFilterInternal(FormContentFilter.java:93)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:162)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:138)
	at org.springframework.web.filter.CharacterEncodingFilter.doFilterInternal(CharacterEncodingFilter.java:201)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:162)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:138)
	at com.UH.OtherLevel.infrastructure.adapter.in.web.filter.TraceIdFilter.doFilterInternal(TraceIdFilter.java:37)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:162)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:138)
	at org.apache.catalina.core.StandardWrapperValve.invoke(StandardWrapperValve.java:165)
	at org.apache.catalina.core.StandardContextValve.invoke(StandardContextValve.java:88)
	at org.apache.catalina.authenticator.AuthenticatorBase.invoke(AuthenticatorBase.java:482)
	at org.apache.catalina.core.StandardHostValve.invoke(StandardHostValve.java:113)
	at org.apache.catalina.valves.ErrorReportValve.invoke(ErrorReportValve.java:83)
	at org.apache.catalina.core.StandardEngineValve.invoke(StandardEngineValve.java:72)
	at org.apache.catalina.connector.CoyoteAdapter.service(CoyoteAdapter.java:342)
	at org.apache.coyote.http11.Http11Processor.service(Http11Processor.java:399)
	at org.apache.coyote.AbstractProcessorLight.process(AbstractProcessorLight.java:63)
	at org.apache.coyote.AbstractProtocol$ConnectionHandler.process(AbstractProtocol.java:903)
	at org.apache.tomcat.util.net.NioEndpoint$SocketProcessor.doRun(NioEndpoint.java:1774)
	at org.apache.tomcat.util.net.SocketProcessorBase.run(SocketProcessorBase.java:52)
	at org.apache.tomcat.util.threads.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:973)
	at org.apache.tomcat.util.threads.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:491)
	at org.apache.tomcat.util.threads.TaskThread$WrappingRunnable.run(TaskThread.java:63)
	at java.base/java.lang.Thread.run(Thread.java:1583)
2025-12-01 23:32:46.356 [http-nio-8080-exec-2] [traceId=062f554e-c83c-4688-8e00-14c0070fa4f1] [endpoint=POST /auth/login] INFO  c.U.O.i.a.i.w.c.AuthController - AUTH_LOGIN_REQUEST username=Sebitas
2025-12-01 23:32:46.424 [http-nio-8080-exec-2] [traceId=062f554e-c83c-4688-8e00-14c0070fa4f1] [endpoint=POST /auth/login] DEBUG o.h.stat.internal.StatisticsImpl - HHH000117: HQL: [CRITERIA] select ue1_0.id,ue1_0.email,ue1_0.password,ue1_0.username from users ue1_0 where ue1_0.username=?, time: 8ms, rows: 1
2025-12-01 23:32:46.478 [http-nio-8080-exec-2] [traceId=062f554e-c83c-4688-8e00-14c0070fa4f1] [endpoint=POST /auth/login] ERROR c.U.O.i.a.i.w.e.GlobalExceptionHandler - INTERNAL_SERVER_ERROR endpoint=POST /auth/login errorType=internal-server-error traceId=062f554e-c83c-4688-8e00-14c0070fa4f1 exception=BadCredentialsException message=Bad credentials
org.springframework.security.authentication.BadCredentialsException: Bad credentials
	at org.springframework.security.authentication.dao.DaoAuthenticationProvider.additionalAuthenticationChecks(DaoAuthenticationProvider.java:107)
	at org.springframework.security.authentication.dao.AbstractUserDetailsAuthenticationProvider.authenticate(AbstractUserDetailsAuthenticationProvider.java:150)
	at org.springframework.security.authentication.ProviderManager.authenticate(ProviderManager.java:182)
	at com.UH.OtherLevel.infrastructure.adapter.in.web.controller.AuthController.login(AuthController.java:61)
	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
	at org.springframework.web.method.support.InvocableHandlerMethod.doInvoke(InvocableHandlerMethod.java:258)
